Raw data USB2000:
Date: 	03.05.2023 09:13:52
Correlation factor: 1.00E+0
 integration time  = 	 	1.00E+1
wavelength	excitation	emission		dark	calibration factors
3.9564E+2	1.0594E+2	1.0500E+2	1.0602E+2	3.9963E+0
3.9601E+2	1.0618E+2	1.0480E+2	1.0616E+2	3.9536E+0
3.9638E+2	1.0616E+2	1.0496E+2	1.0612E+2	3.9122E+0
3.9676E+2	1.0588E+2	1.0486E+2	1.0634E+2	3.8719E+0
3.9713E+2	1.0592E+2	1.0488E+2	1.0622E+2	3.8222E+0
3.9750E+2	1.0628E+2	1.0508E+2	1.0642E+2	3.7843E+0
3.9787E+2	1.0620E+2	1.0518E+2	1.0666E+2	3.7474E+0
3.9825E+2	1.0638E+2	1.0530E+2	1.0644E+2	3.7115E+0
3.9862E+2	1.0624E+2	1.0524E+2	1.0664E+2	3.6672E+0
3.9899E+2	1.0600E+2	1.0532E+2	1.0664E+2	3.6334E+0
3.9936E+2	1.0616E+2	1.0522E+2	1.0654E+2	3.6004E+0
3.9973E+2	1.0622E+2	1.0472E+2	1.0630E+2	3.5597E+0
4.0011E+2	1.0608E+2	1.0492E+2	1.0616E+2	3.5286E+0
4.0048E+2	1.0660E+2	1.0488E+2	1.0656E+2	3.4982E+0
4.0085E+2	1.0620E+2	1.0500E+2	1.0686E+2	3.4686E+0
4.0122E+2	1.0616E+2	1.0498E+2	1.0660E+2	3.4320E+0
4.0160E+2	1.0642E+2	1.0480E+2	1.0628E+2	3.4039E+0
4.0197E+2	1.0636E+2	1.0486E+2	1.0578E+2	3.3765E+0
4.0234E+2	1.0654E+2	1.0496E+2	1.0578E+2	3.3497E+0
4.0271E+2	1.0658E+2	1.0532E+2	1.0604E+2	3.3166E+0
4.0308E+2	1.0662E+2	1.0514E+2	1.0614E+2	3.2912E+0
4.0345E+2	1.0690E+2	1.0518E+2	1.0616E+2	3.2663E+0
4.0383E+2	1.0680E+2	1.0546E+2	1.0652E+2	3.2356E+0
4.0420E+2	1.0662E+2	1.0530E+2	1.0640E+2	3.2119E+0
4.0457E+2	1.0642E+2	1.0534E+2	1.0656E+2	3.1887E+0
4.0494E+2	1.0656E+2	1.0522E+2	1.0678E+2	3.1660E+0
4.0531E+2	1.0640E+2	1.0530E+2	1.0650E+2	3.1379E+0
4.0568E+2	1.0638E+2	1.0540E+2	1.0688E+2	3.1162E+0
4.0605E+2	1.0636E+2	1.0530E+2	1.0692E+2	3.0950E+0
4.0643E+2	1.0582E+2	1.0520E+2	1.0660E+2	3.0686E+0
4.0680E+2	1.0600E+2	1.0482E+2	1.0650E+2	3.0483E+0
4.0717E+2	1.0652E+2	1.0510E+2	1.0676E+2	3.0283E+0
4.0754E+2	1.0662E+2	1.0564E+2	1.0672E+2	3.0088E+0
4.0791E+2	1.0632E+2	1.0534E+2	1.0656E+2	2.9844E+0
4.0828E+2	1.0644E+2	1.0512E+2	1.0670E+2	2.9656E+0
4.0865E+2	1.0642E+2	1.0514E+2	1.0660E+2	2.9471E+0
4.0902E+2	1.0658E+2	1.0542E+2	1.0702E+2	2.9240E+0
4.0939E+2	1.0678E+2	1.0528E+2	1.0694E+2	2.9062E+0
4.0977E+2	1.0658E+2	1.0504E+2	1.0636E+2	2.8887E+0
4.1014E+2	1.0646E+2	1.0500E+2	1.0636E+2	2.8715E+0
4.1051E+2	1.0650E+2	1.0498E+2	1.0656E+2	2.8500E+0
4.1088E+2	1.0698E+2	1.0498E+2	1.0676E+2	2.8333E+0
4.1125E+2	1.0706E+2	1.0516E+2	1.0684E+2	2.8169E+0
4.1162E+2	1.0694E+2	1.0528E+2	1.0706E+2	2.7964E+0
4.1199E+2	1.0684E+2	1.0526E+2	1.0686E+2	2.7806E+0
4.1236E+2	1.0688E+2	1.0534E+2	1.0666E+2	2.7649E+0
4.1273E+2	1.0684E+2	1.0534E+2	1.0670E+2	2.7453E+0
4.1310E+2	1.0648E+2	1.0562E+2	1.0674E+2	2.7302E+0
4.1347E+2	1.0694E+2	1.0566E+2	1.0674E+2	2.7152E+0
4.1384E+2	1.0682E+2	1.0526E+2	1.0670E+2	2.7004E+0
4.1421E+2	1.0668E+2	1.0548E+2	1.0652E+2	2.6818E+0
4.1458E+2	1.0652E+2	1.0586E+2	1.0648E+2	2.6675E+0
4.1495E+2	1.0646E+2	1.0568E+2	1.0662E+2	2.6532E+0
4.1532E+2	1.0650E+2	1.0536E+2	1.0670E+2	2.6354E+0
